Date,AMBEV,ODONTOPREV,TIM,VIVO,PETROBRAS,BBRASIL,CEMIG,VALE,BOVA
2019-12-06,18.450000762939453,15.850000381469727,17.209999084472656,47.0,32.06999969482422,48.470001220703125,11.216123580932617,51.349998474121094,106.93000030517578
2019-12-09,18.440000534057617,15.84000015258789,17.309999465942383,47.470001220703125,32.22999954223633,48.619998931884766,11.09552001953125,51.439998626708984,106.7699966430664
2019-12-10,18.3700008392334,15.850000381469727,17.020000457763672,47.22999954223633,32.43000030517578,47.91999816894531,10.9749174118042,51.20000076293945,106.58000183105469
2019-12-11,18.450000762939453,15.989999771118164,17.190000534057617,47.4900016784668,32.439998626708984,47.849998474121094,11.198895454406738,51.83000183105469,106.75
2019-12-12,18.700000762939453,15.720000267028809,17.600000381469727,46.689998626708984,32.869998931884766,48.90999984741211,11.216123580932617,52.95000076293945,107.8499984741211
2019-12-13,19.010000228881836,15.8100004196167,17.719999313354492,47.5,31.329999923706055,48.529998779296875,11.224738121032715,53.7599983215332,108.30999755859375
2019-12-16,19.079999923706055,16.049999237060547,17.889999389648438,47.33000183105469,31.09000015258789,47.869998931884766,11.552090644836426,53.34000015258789,107.72000122070312
2019-12-17,18.90999984741211,16.290000915527344,17.979999542236328,47.38999938964844,31.520000457763672,48.95000076293945,11.629620552062988,53.41999816894531,108.41000366210938
2019-12-18,19.09000015258789,16.950000762939453,18.020000457763672,47.72999954223633,32.349998474121094,50.63999938964844,11.689923286437988,53.470001220703125,110.16000366210938
2019-12-19,19.170000076293945,17.020000457763672,18.079999923706055,47.849998474121094,32.29999923706055,51.15999984741211,11.79329776763916,54.0,110.81999969482422
2019-12-20,18.90999984741211,16.8799991607666,18.530000686645508,48.849998474121094,31.93000030517578,51.060001373291016,11.758838653564453,54.790000915527344,110.83999633789062
2019-12-23,18.959999084472656,17.18000030517578,18.68000030517578,49.0,32.400001525878906,52.599998474121094,11.801912307739258,54.58000183105469,111.66999816894531
2019-12-26,19.219999313354492,17.290000915527344,19.209999084472656,49.88999938964844,32.689998626708984,53.20000076293945,11.79329776763916,54.790000915527344,112.80999755859375
2019-12-27,19.15999984741211,17.200000762939453,19.059999465942383,49.33000183105469,32.16999816894531,52.970001220703125,11.79329776763916,53.599998474121094,112.16999816894531
2019-12-30,18.670000076293945,16.8700008392334,19.280000686645508,49.040000915527344,32.0,52.81999969482422,11.879443168640137,53.29999923706055,111.2300033569336
2020-01-02,19.200000762939453,17.010000228881836,19.610000610351562,48.2400016784668,32.79999923706055,53.79999923706055,11.956974029541016,54.33000183105469,114.23999786376953
2020-01-03,18.93000030517578,17.219999313354492,19.5,48.79999923706055,31.989999771118164,53.709999084472656,11.82775592803955,53.93000030517578,113.80000305175781
2020-01-06,19.020000457763672,17.09000015258789,19.329999923706055,48.33000183105469,33.029998779296875,53.0,11.991432189941406,53.61000061035156,112.58999633789062
2020-01-07,19.059999465942383,16.649999618530273,19.489999771118164,49.400001525878906,32.58000183105469,52.599998474121094,12.43077278137207,54.0,112.23999786376953
2020-01-08,18.969999313354492,16.700000762939453,19.700000762939453,49.900001525878906,32.04999923706055,52.119998931884766,12.775355339050293,54.0099983215332,111.94999694824219
2020-01-09,18.81999969482422,16.899999618530273,19.440000534057617,49.060001373291016,32.22999954223633,51.060001373291016,12.671979904174805,53.29999923706055,111.66000366210938
2020-01-10,18.889999389648438,16.700000762939453,19.729999542236328,50.279998779296875,32.099998474121094,49.86000061035156,12.861499786376953,53.36000061035156,111.27999877929688
2020-01-13,19.209999084472656,16.850000381469727,19.729999542236328,51.79999923706055,32.09000015258789,50.41999816894531,13.223310470581055,55.29999923706055,113.08000183105469
2020-01-14,19.100000381469727,17.25,19.690000534057617,52.939998626708984,31.829999923706055,50.150001525878906,13.361143112182617,55.63999938964844,113.31999969482422
2020-01-15,18.760000228881836,17.1299991607666,19.549999237060547,52.9900016784668,31.1200008392334,49.22999954223633,13.27499771118164,55.459999084472656,112.18000030517578
2020-01-16,18.700000762939453,17.31999969482422,19.770000457763672,53.9900016784668,31.219999313354492,49.45000076293945,13.352527618408203,55.16999816894531,112.3499984741211
2020-01-17,18.700000762939453,17.40999984741211,19.969999313354492,53.0,31.850000381469727,50.119998931884766,13.473132133483887,57.0,114.0999984741211
2020-01-21,18.739999771118164,18.06999969482422,19.799999237060547,54.880001068115234,31.020000457763672,48.36000061035156,13.111321449279785,56.029998779296875,112.6500015258789
2020-01-22,19.049999237060547,18.389999389648438,20.139999389648438,53.5,31.020000457763672,48.7400016784668,12.964874267578125,56.29999923706055,114.0999984741211
2020-01-23,18.649999618530273,18.43000030517578,20.079999923706055,53.779998779296875,31.229999542236328,51.47999954223633,13.163008689880371,55.5,115.20999908447266
2020-01-24,18.989999771118164,18.34000015258789,19.56999969482422,54.29999923706055,31.110000610351562,50.79999923706055,13.300841331481934,53.79999923706055,114.0
2020-01-27,18.549999237060547,17.559999465942383,19.610000610351562,53.599998474121094,29.799999237060547,50.29999923706055,13.111321449279785,50.5099983215332,110.29000091552734
2020-01-28,18.799999237060547,17.75,20.149999618530273,53.939998626708984,30.5,50.709999084472656,13.352527618408203,51.20000076293945,112.30000305175781
2020-01-29,18.299999237060547,17.790000915527344,19.790000915527344,54.540000915527344,30.360000610351562,49.459999084472656,13.27499771118164,50.75,110.87999725341797
2020-01-30,18.34000015258789,17.68000030517578,19.579999923706055,52.790000915527344,30.989999771118164,49.79999923706055,13.085477828979492,51.5,111.19000244140625
2020-01-31,17.850000381469727,17.65999984741211,19.450000762939453,52.369998931884766,30.350000381469727,48.540000915527344,12.878728866577148,50.27000045776367,108.9000015258789
2020-02-03,17.59000015258789,17.649999618530273,20.059999465942383,53.060001373291016,30.010000228881836,48.779998779296875,13.076863288879395,50.90999984741211,110.41999816894531
2020-02-04,17.649999618530273,17.780000686645508,19.920000076293945,52.7599983215332,30.75,48.25,13.240538597106934,52.27000045776367,111.20999908447266
2020-02-05,17.25,17.799999237060547,19.780000686645508,52.41999816894531,30.479999542236328,50.400001525878906,13.75741195678711,52.9900016784668,111.7699966430664
2020-02-06,16.8700008392334,17.389999389648438,19.530000686645508,52.58000183105469,31.299999237060547,49.54999923706055,13.507590293884277,53.279998779296875,110.94999694824219
